"ID";"block";"experience";"STEMContrasts1";"STEMContrasts2";"experienceContrasts";"STEM";"sexContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"typeContrasts";"sex";"nStimuli";"typeOfAlternatives";"hitSum";"incorrectSum";"acc";"accAttempts";"attempts";"fullCorrectTrials";"accScoringSystem"
"id101";"main1";"no";-1;-1;-1;"STEM";-1;-1;-1;1;"female";8;"mixed";15;5;0.625;0.75;16;3;0.5
"id101";"main2";"no";-1;-1;-1;"STEM";-1;0;1;-1;"female";4;"paired";20;2;0.833333333333333;0.909090909090909;20;10;0.833333333333333
"id101";"main3";"no";-1;-1;-1;"STEM";-1;-1;-1;-1;"female";8;"paired";19;5;0.791666666666667;0.791666666666667;20;4;0.666666666666667
"id101";"main4";"no";-1;-1;-1;"STEM";-1;1;0;1;"female";2;"mixed";19;1;0.791666666666667;0.95;19;19;0.791666666666667
"id101";"main5";"no";-1;-1;-1;"STEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id101";"main6";"no";-1;-1;-1;"STEM";-1;0;1;1;"female";4;"mixed";17;1;0.708333333333333;0.944444444444444;17;8;0.666666666666667
"id192";"main1";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id192";"main2";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id192";"main3";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";24;0;1;1;24;6;1
"id192";"main4";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id192";"main5";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";21;3;0.875;0.875;24;10;0.833333333333333
"id192";"main6";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id29";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";16;4;0.666666666666667;0.8;19;6;0.5
"id29";"main2";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";16;4;0.666666666666667;0.8;19;3;0.5
"id29";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;7;0.708333333333333;0.708333333333333;22;6;0.5
"id29";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";18;6;0.75;0.75;24;18;0.75
"id29";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id29";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id203";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";19;4;0.791666666666667;0.826086956521739;23;19;0.791666666666667
"id203";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";20;3;0.833333333333333;0.869565217391304;22;20;0.833333333333333
"id203";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";11;5;0.458333333333333;0.6875;14;1;0.166666666666667
"id203";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";21;3;0.875;0.875;22;10;0.833333333333333
"id203";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id203";"main6";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id94";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";18;6;0.75;0.75;24;6;0.5
"id94";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;7;0.708333333333333;0.708333333333333;24;5;0.416666666666667
"id94";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";18;6;0.75;0.75;24;18;0.75
"id94";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";15;9;0.625;0.625;24;1;0.166666666666667
"id94";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";18;6;0.75;0.75;24;18;0.75
"id94";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";18;6;0.75;0.75;24;2;0.333333333333333
"id163";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id163";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id163";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";23;1;0.958333333333333;0.958333333333333;23;5;0.833333333333333
"id163";"main4";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id163";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id163";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id47";"main1";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id47";"main2";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id47";"main3";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id47";"main4";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id47";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id47";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";24;0;1;1;24;6;1
"id28";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";19;1;0.791666666666667;0.95;19;4;0.666666666666667
"id28";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id28";"main3";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";18;2;0.75;0.9;19;8;0.666666666666667
"id28";"main4";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id28";"main5";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id28";"main6";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id25";"main1";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";22;1;0.916666666666667;0.956521739130435;22;22;0.916666666666667
"id25";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";13;7;0.541666666666667;0.65;16;1;0.166666666666667
"id25";"main3";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;23;3;0.5
"id25";"main4";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id25";"main5";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id25";"main6";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";20;4;0.833333333333333;0.833333333333333;24;9;0.75
"id137";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";22;0;0.916666666666667;1;22;22;0.916666666666667
"id137";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id137";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id137";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id137";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;22;5;0.833333333333333
"id137";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;21;5;0.833333333333333
"id216";"main1";"yes";-1;-1;1;"STEM";1;0;1;1;"male";4;"mixed";18;2;0.75;0.9;18;9;0.75
"id216";"main2";"yes";-1;-1;1;"STEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id216";"main3";"yes";-1;-1;1;"STEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;22;5;0.833333333333333
"id216";"main4";"yes";-1;-1;1;"STEM";1;1;0;-1;"male";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id216";"main5";"yes";-1;-1;1;"STEM";1;1;0;1;"male";2;"mixed";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id216";"main6";"yes";-1;-1;1;"STEM";1;-1;-1;1;"male";8;"mixed";17;7;0.708333333333333;0.708333333333333;24;3;0.5
"id185";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id185";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id185";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id185";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id185";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";24;0;1;1;24;6;1
"id185";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id196";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";14;6;0.583333333333333;0.7;19;5;0.416666666666667
"id196";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";12;8;0.5;0.6;16;0;0
"id196";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;7;0.708333333333333;0.708333333333333;24;5;0.416666666666667
"id196";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";16;7;0.666666666666667;0.695652173913043;22;16;0.666666666666667
"id196";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";15;8;0.625;0.652173913043478;22;15;0.625
"id196";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;23;3;0.5
"id2";"main1";"no";-1;-1;-1;"STEM";-1;0;1;-1;"female";4;"paired";19;1;0.791666666666667;0.95;19;9;0.75
"id2";"main2";"no";-1;-1;-1;"STEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;22;3;0.5
"id2";"main3";"no";-1;-1;-1;"STEM";-1;-1;-1;1;"female";8;"mixed";18;6;0.75;0.75;23;2;0.333333333333333
"id2";"main4";"no";-1;-1;-1;"STEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id2";"main5";"no";-1;-1;-1;"STEM";-1;1;0;1;"female";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id2";"main6";"no";-1;-1;-1;"STEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id194";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";17;7;0.708333333333333;0.708333333333333;24;17;0.708333333333333
"id194";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";15;7;0.625;0.681818181818182;21;15;0.625
"id194";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";18;6;0.75;0.75;24;2;0.333333333333333
"id194";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";17;7;0.708333333333333;0.708333333333333;24;2;0.333333333333333
"id194";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";18;6;0.75;0.75;22;7;0.583333333333333
"id194";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id73";"main1";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";12;12;0.5;0.5;22;5;0.416666666666667
"id73";"main2";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";21;3;0.875;0.875;24;21;0.875
"id73";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id73";"main4";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";21;3;0.875;0.875;24;9;0.75
"id73";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";19;5;0.791666666666667;0.791666666666667;24;4;0.666666666666667
"id73";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id64";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;7;0.708333333333333;0.708333333333333;22;6;0.5
"id64";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";22;2;0.916666666666667;0.916666666666667;23;22;0.916666666666667
"id64";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id64";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";19;3;0.791666666666667;0.863636363636364;22;19;0.791666666666667
"id64";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";19;5;0.791666666666667;0.791666666666667;24;1;0.166666666666667
"id64";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";19;5;0.791666666666667;0.791666666666667;24;3;0.5
"id232";"main1";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id232";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id232";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id232";"main4";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";21;3;0.875;0.875;24;21;0.875
"id232";"main5";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id232";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;24;3;0.5
"id104";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";17;3;0.708333333333333;0.85;17;4;0.666666666666667
"id104";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";17;7;0.708333333333333;0.708333333333333;20;3;0.5
"id104";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id104";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id104";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id104";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;22;10;0.833333333333333
"id9";"main1";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";21;3;0.875;0.875;24;21;0.875
"id9";"main2";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id9";"main3";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;23;8;0.666666666666667
"id9";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";19;5;0.791666666666667;0.791666666666667;24;3;0.5
"id9";"main5";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";19;5;0.791666666666667;0.791666666666667;24;7;0.583333333333333
"id9";"main6";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id108";"main1";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id108";"main2";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id108";"main3";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";21;3;0.875;0.875;23;9;0.75
"id108";"main4";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id108";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id108";"main6";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id37";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";10;2;0.416666666666667;0.833333333333333;10;5;0.416666666666667
"id37";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";13;4;0.541666666666667;0.764705882352941;16;13;0.541666666666667
"id37";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";15;5;0.625;0.75;19;1;0.166666666666667
"id37";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id37";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id37";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id98";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";16;8;0.666666666666667;0.666666666666667;24;1;0.166666666666667
"id98";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id98";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";21;3;0.875;0.875;24;21;0.875
"id98";"main4";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id98";"main5";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id98";"main6";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";18;6;0.75;0.75;24;8;0.666666666666667
"id140";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";16;0;0.666666666666667;1;16;4;0.666666666666667
"id140";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;22;4;0.666666666666667
"id140";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";19;0;0.791666666666667;1;19;19;0.791666666666667
"id140";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";20;1;0.833333333333333;0.952380952380952;20;20;0.833333333333333
"id140";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;23;10;0.833333333333333
"id140";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id148";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id148";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;5;0.708333333333333;0.772727272727273;21;6;0.5
"id148";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";18;6;0.75;0.75;20;4;0.666666666666667
"id148";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";18;6;0.75;0.75;24;7;0.583333333333333
"id148";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";16;8;0.666666666666667;0.666666666666667;24;1;0.166666666666667
"id148";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id113";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";20;2;0.833333333333333;0.909090909090909;21;9;0.75
"id113";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id113";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id113";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id113";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id113";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";21;3;0.875;0.875;24;4;0.666666666666667
"id221";"main1";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";22;1;0.916666666666667;0.956521739130435;22;22;0.916666666666667
"id221";"main2";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";18;0;0.75;1;18;9;0.75
"id221";"main3";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";17;5;0.708333333333333;0.772727272727273;20;7;0.583333333333333
"id221";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id221";"main5";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";18;2;0.75;0.9;19;3;0.5
"id221";"main6";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id243";"main1";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";22;2;0.916666666666667;0.916666666666667;22;11;0.916666666666667
"id243";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id243";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id243";"main4";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id243";"main5";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id243";"main6";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id220";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id220";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id220";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id220";"main4";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id220";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id220";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id208";"main1";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id208";"main2";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";16;2;0.666666666666667;0.888888888888889;18;7;0.583333333333333
"id208";"main3";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";19;3;0.791666666666667;0.863636363636364;20;9;0.75
"id208";"main4";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id208";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";13;3;0.541666666666667;0.8125;15;1;0.166666666666667
"id208";"main6";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id207";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";18;6;0.75;0.75;24;4;0.666666666666667
"id207";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id207";"main3";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id207";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id207";"main5";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";21;3;0.875;0.875;24;9;0.75
"id207";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id217";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";14;8;0.583333333333333;0.636363636363636;22;4;0.333333333333333
"id217";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";18;5;0.75;0.782608695652174;22;18;0.75
"id217";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";14;10;0.583333333333333;0.583333333333333;24;0;0
"id217";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";14;8;0.583333333333333;0.636363636363636;21;14;0.583333333333333
"id217";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";8;16;0.333333333333333;0.333333333333333;24;0;0
"id217";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";16;8;0.666666666666667;0.666666666666667;24;2;0.333333333333333
"id45";"main1";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";22;1;0.916666666666667;0.956521739130435;22;22;0.916666666666667
"id45";"main2";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id45";"main3";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;23;4;0.666666666666667
